Style,Brand,Colour,Size,SKU,Price (KES),Online SOH,Last Online Sale,Online Units (4w),Online Units (lifetime)
Zoya Nia Puff Sleeve Off Shoulder Romper,Zoya,Lilac,S,Z0822110LILS,2750.0,1,never,0,0
Zoya Nia Puff Sleeve Off Shoulder Romper,Zoya,White,1X,Z0822110WHIXL,2750.0,1,never,0,0
Zoya Nia Puff Sleeve Off Shoulder Romper,Zoya,White,L,Z0822110WHIL,2750.0,1,2026-02-04,0,1
Zoya Nia Wide Cargo Pants,Zoya,Beige,M,Z0822097BEIM,2950.0,1,never,0,0
Zoya Nia Wide Cargo Pants,Zoya,Lilac,M,Z0822097LILM,2950.0,1,2026-05-29,0,2
Zoya Nia Wide Leg Denim Pants,Zoya,Tickling Stripes Print,2X,Z0822098PR2XL,2950.0,1,never,0,0
Zoya Nia Wide Leg Denim Pants,Zoya,Tickling Stripes Print,L,Z0822098PR2L,2950.0,1,never,0,0
Zoya Nia Wide Leg Shorts,Zoya,Blue/Lime Green Abstract Print,1X,Z0822087PR1XL,2550.0,1,never,0,0
Zoya Nia Wide Leg Shorts,Zoya,Blue/Lime Green Abstract Print,L,Z0822087PR1L,2550.0,1,never,0,0
Zoya Nia Wide Leg Shorts,Zoya,Blue/Lime Green Abstract Print,S,Z0822087PR1S,2550.0,1,2026-02-09,0,1
Zoya Party Cowl Bare Back Mini Dress,Zoya,Black,1X,Z1123052BLA1X,1375.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Black,2X,Z1123052BLA2X,1375.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Black,3X,Z1123052BLA3X,1375.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Black,4X,Z1123052BLA4X,1375.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Navy Blue,3X,Z1123052NAB3X,1050.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Navy Blue,4X,Z1123052NAB4X,1050.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Safron / Mustard Waridi Print,1X,Z1123052PR21X,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Safron / Mustard Waridi Print,4X,Z1123052PR24X,2750.0,2,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Safron / Mustard Waridi Print,M,Z1123052PR2M,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Taupe / Pink Waridi Print,1X,Z1123052PR11X,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Taupe / Pink Waridi Print,2X,Z1123052PR12X,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Taupe / Pink Waridi Print,3X,Z1123052PR13X,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Taupe / Pink Waridi Print,4X,Z1123052PR14X,2750.0,1,never,0,0
Zoya Party Cowl Bare Back Mini Dress,Zoya,Taupe / Pink Waridi Print,S,Z1123052PR1S,2750.0,2,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Buttermilk,2X,Z1123021BUT2X,2750.0,1,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Buttermilk,3X,Z1123021BUT3X,2750.0,2,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Buttermilk,M,Z1123021BUTM,2750.0,3,2026-05-01,0,1
Zoya Party Drawstring Hoodie,Zoya,Buttermilk,XS,Z1123021BUTXS,2750.0,1,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Safron,2X,Z1123021SAF2X,1050.0,1,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Safron,4X,Z1123021SAF4X,1050.0,1,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Safron,M,Z1123021SAFM,1050.0,1,never,0,0
Zoya Party Drawstring Hoodie,Zoya,Safron,XS,Z1123021SAFXS,1050.0,1,never,0,0
Zoya Party Low V-Neck Bodysuit,Zoya,Navy Blue,4X,Z1123050NAB4X,1950.0,1,never,0,0
Zoya Party Low V-Neck Bodysuit,Zoya,Pink / Taupe,S,Z1123050PR1S,1950.0,3,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,1X,Z1123028BUT1X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,2X,Z1123028BUT2X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,3X,Z1123028BUT3X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,L,Z1123028BUTL,1950.0,2,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,S,Z1123028BUTS,1950.0,2,never,0,0
Zoya Party Mini Skirt,Zoya,Buttermilk,XS,Z1123028BUTXS,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Safron,1X,Z1123028SAF1X,1950.0,3,never,0,0
Zoya Party Mini Skirt,Zoya,Safron,2X,Z1123028SAF2X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Safron,3X,Z1123028SAF3X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Safron,4X,Z1123028SAF4X,1950.0,1,never,0,0
Zoya Party Mini Skirt,Zoya,Safron,S,Z1123028SAFS,1950.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,1X,Z1123055BUT1X,2250.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,2X,Z1123055BUT2X,2250.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,3X,Z1123055BUT3X,2250.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,L,Z1123055BUTL,2250.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,M,Z1123055BUTM,2250.0,2,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,S,Z1123055BUTS,2250.0,1,never,0,0
Zoya Party Sheer Pants,Zoya,Buttermilk,XS,Z1123055BUTXS,2250.0,1,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Black,3X,Z1123024BLA3X,1950.0,1,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Black,4X,Z1123024BLA4X,1950.0,1,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Navy Blue,3X,Z1123024NBL3X,1950.0,1,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Navy Blue,4X,Z1123024NBL4X,1950.0,2,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Navy Blue,L,Z1123024NBLL,1950.0,1,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Navy Blue,S,Z1123024NBLS,1950.0,5,never,0,0
Zoya Party Sleeveless Bodysuit,Zoya,Navy Blue,XS,Z1123024NBLXS,1950.0,1,never,0,0
Zoya Party Sleeveless Side Cut Midi Dress,Zoya,Purple,XS,Z0123053PURXS,500.0,1,never,0,0
Zoya Party Strappy One Shoulder Midi Dress,Zoya,Black,M,Z0123051BLAM,700.0,1,2026-04-28,0,8
Zoya Party Turtle Neck Midriff Top,Zoya,Buttermilk,2X,Z1123020BUT2X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Buttermilk,3X,Z1123020BUT3X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Buttermilk,M,Z1123020BUTM,1750.0,3,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,1X,Z1123020SAF1X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,2X,Z1123020SAF2X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,3X,Z1123020SAF3X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,4X,Z1123020SAF4X,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,L,Z1123020SAFL,1750.0,1,never,0,0
Zoya Party Turtle Neck Midriff Top,Zoya,Safron,M,Z1123020SAFM,1750.0,3,never,0,0
Zoya Sadira Bell Bottom Pants,Zoya,Grey,1X,Z0125030GRE1X,1950.0,1,never,0,0
Zoya Sadira Bell Bottom Pants,Zoya,Grey,M,Z0125030GREM,1950.0,1,never,0,0
Zoya Sadira Bell Bottom Pants,Zoya,Grey,S,Z0125030GRES,1950.0,2,never,0,0
Zoya Sadira Bell Bottom Pants,Zoya,Grey,XS,Z0125030GREXS,1950.0,2,never,0,0
Zoya Sadira Cargo Shorts,Zoya,Taupe,L,Z0125027TAUPL,1950.0,1,never,0,0
Zoya Sadira Cargo Shorts,Zoya,Taupe,M,Z0125027TAUPM,1950.0,2,2026-06-03,0,3
Zoya Sadira Cargo Shorts,Zoya,Taupe,S,Z0125027TAUPS,1950.0,1,never,0,0
Zoya Sadira Men's Long Sleeve T Shirt,Zoya,Black,L,Z0125024BLAL,1750.0,2,never,0,0
Zoya Sadira Men's Long Sleeve T Shirt,Zoya,Black,M,Z0125024BLAM,1750.0,1,2026-05-04,0,1
Zoya Sadira Men's Long Sleeve T Shirt,Zoya,Light Blue,1X,Z0125024LIB1X,1750.0,1,never,0,0
Zoya Sadira Men's Long Sleeve T Shirt,Zoya,Light Blue,S,Z0125024LIBS,1750.0,1,never,0,0
Zoya Sadira Mens' Chino Pants,Zoya,Black,1X,Z0125031BLA1X,1950.0,4,never,0,0
Zoya Sadira Mens' Chino Pants,Zoya,Black,L,Z0125031BLAL,1950.0,10,never,0,0
Zoya Sadira Mens' Chino Pants,Zoya,Black,M,Z0125031BLAM,1950.0,9,never,0,0
Zoya Sadira Mens' Chino Pants,Zoya,Black,S,Z0125031BLAS,1950.0,4,never,0,0
Zoya Sadira Mens' Chino Shorts,Zoya,Black,1X,Z0125028BLA1X,850.0,2,never,0,0
Zoya Sadira Mens' Chino Shorts,Zoya,Black,L,Z0125028BLAL,850.0,8,never,0,0
Zoya Sadira Mens' Chino Shorts,Zoya,Black,M,Z0125028BLAM,850.0,2,never,0,0
Zoya Sadira Mens' Chino Shorts,Zoya,Black,S,Z0125028BLAS,850.0,3,never,0,0
Zoya Sadira Midriff Polo T-Shirt,Zoya,Light Grey,1X,Z0125022LIGREY1X,1050.0,1,never,0,0
Zoya Sadira Midriff Polo T-Shirt,Zoya,Light Grey,L,Z0125022LIGREYL,1050.0,1,never,0,0
Zoya Sadira Mini Bubble Dress,Zoya,Hunters,S,Z0125025HUNS,2250.0,1,never,0,0
Zoya Sadira Mini Bubble Dress,Zoya,Hunters,XS,Z0125025HUNXS,2250.0,2,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Hunters,L,Z0125026HUNTL,1950.0,1,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Hunters,M,Z0125026HUNTM,1950.0,2,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Hunters,S,Z0125026HUNTS,1950.0,6,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Taupe,1X,Z0125026TAUP1X,1950.0,1,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Taupe,S,Z0125026TAUPS,1950.0,3,never,0,0
Zoya Sadira Mini Cargo Skirt,Zoya,Taupe,XS,Z0125026TAUPXS,1950.0,2,never,0,0
Zoya Sadira Ribbed Top,Zoya,Light Grey,1X,Z0125019LIG1X,2250.0,1,never,0,0
Zoya Sadira Ribbed Top,Zoya,Light Grey,L,Z0125019LIGL,2250.0,1,never,0,0
Zoya Sadira Ribbed Top,Zoya,Light Grey,S,Z0125019LIGS,2250.0,1,2026-05-02,0,1
Zoya Sadira Ribbed Top,Zoya,Light Grey,XS,Z0125019LIGXS,2250.0,1,never,0,0
Zoya Sadira Strappy Bodysuit,Zoya,Navy Blue,1X,Z0125020NAV1X,1950.0,1,never,0,0
Zoya Sadira Strappy Bodysuit,Zoya,Navy Blue,S,Z0125020NAVS,1950.0,1,2026-06-03,0,1
Zoya Sadira Strappy Bodysuit,Zoya,Navy Blue,XS,Z0125020NAVXS,1950.0,1,never,0,0
Zoya Sadira Strappy Bodysuit,Zoya,White,1X,Z0125020WHI1X,1950.0,1,never,0,0
Zoya Sadira Strappy Bodysuit,Zoya,White,M,Z0125020WHIM,1950.0,1,2026-01-31,0,1
Zoya Sadira Strappy Bodysuit,Zoya,White,S,Z0125020WHIS,1950.0,1,never,0,0
Zoya Shani Kimono,Zoya,Navy,M/L,Z0624001NAVM/L,1450.0,1,2026-04-20,0,3
Zoya Shani Men's Drawstring Shorts,Zoya,Dark Grey,M,Z0724018DGRYM,650.0,3,never,0,0
Zoya Shani Men's Drawstring Shorts,Zoya,Dark Grey,S,Z0724018DGRYS,650.0,1,never,0,0
Zoya Shani Men's Drawstring Shorts,Zoya,Taupe,M,Z0724018TAUM,750.0,2,2026-05-05,0,1
Zoya Shani Men's Drawstring Shorts,Zoya,Taupe,S,Z0724018TAUS,750.0,1,never,0,0
Zoya Shani Men's Summer Shirt,Zoya,Navy / White Sani Print,L,Z0724103PR2L,1850.0,2,2024-12-21,0,1
Zoya Shani Men's Summer Shirt,Zoya,Navy / White Sani Print,M,Z0724103PR2M,1850.0,1,2025-10-03,0,2
Zoya Shani Men's Summer Shirt,Zoya,Navy / White Sani Print,S,Z0724103PR2S,1850.0,1,2025-01-10,0,1
Zoya Shani Off Shoulder Crop Top,Zoya,Burgundy / Peach Sani Print,1X,Z0624006PR21X,450.0,1,2025-11-27,0,1
Zoya Shani Off Shoulder Crop Top,Zoya,Burgundy / Peach Sani Print,L,Z0624006PR2L,450.0,2,2025-04-04,0,2
Zoya Shani Off Shoulder Crop Top,Zoya,Burgundy / Peach Sani Print,S,Z0624006PR2S,450.0,2,2024-12-16,0,1
Zoya Shani Off Shoulder Crop Top,Zoya,Navy / Peach Sani Print,S,Z0624006PR1S,1400.0,1,2024-12-17,0,1
Zoya Shani Pleated Pants,Zoya,Navy Blue,1X,Z0624024NAB1X,3750.0,1,never,0,0
Zoya Shani Pleated Pants,Zoya,Navy Blue,3X,Z0624024NAB3X,3750.0,1,never,0,0
Zoya Shani Pleated Pants,Zoya,Navy Blue,L,Z0624024NABL,3750.0,1,never,0,0
Zoya Shani Pleated Pants,Zoya,Navy Blue,M,Z0624024NABM,3750.0,1,never,0,0
Zoya Shani Pleated Pants,Zoya,Navy Blue,S,Z0624024NABS,3750.0,1,never,0,0
Zoya Shani Pleated Pants,Zoya,Navy Blue,XS,Z0624024NABXS,3750.0,1,never,0,0
Zoya Shani Sarong Wrap,Zoya,Burgundy,F,Z0624020BURF,3250.0,4,never,0,0
Zoya Shani Satin Off Shoulder Crop Top,Zoya,Burgundy,L,Z0724090BURL,450.0,7,never,0,0
Zoya Shani Scarf Top,Zoya,Purple,F,Z0624005PURPF,550.0,1,never,0,0
Zoya Sitawi A-line Mini Skirt,Zoya,Green / Black Abstract Print,S,Z1223004PR1S,2250.0,1,never,0,0
Zoya Sitawi Bodycon,Zoya,Black,XS,Z1223003BLAXS,2550.0,1,never,0,0
Zoya Sitawi Bodycon,Zoya,Navy Blue,M,Z1223003NABM,2550.0,3,never,0,0
Zoya Sitawi Bodycon,Zoya,Navy Blue,S,Z1223003NABS,2550.0,3,never,0,0
Zoya Sitawi Bodycon,Zoya,Navy Blue,XS,Z1223003NABXS,2550.0,1,never,0,0
Zoya Sitawi Cropped Jacket,Zoya,Green / Black Abstract Print,S,Z1223001PR1S,2750.0,1,never,0,0
Zoya Spaghetti strap Midriff Top,Zoya,White - White / 1119115 / Xl,1X,1019018WHIXL,0.0,1,2021-05-23,0,2
Zoya Taani Easy Fit Joggers,Zoya,Black,3X,Z0324018BLA3X,1100.0,1,2026-04-18,0,1
Zoya Taani Easy Fit Joggers,Zoya,Black,4X,Z0324018BLA4X,1100.0,1,2026-06-10,0,1
Zoya Taani Easy Fit Joggers,Zoya,Black,XS,Z0324018BLAXS,1100.0,1,2026-06-09,0,1
Zoya Taani Easy Fit Joggers,Zoya,Navy,2X,Z0324018NAV2X,3250.0,1,2026-05-20,0,1
Zoya Taani Easy Fit Joggers,Zoya,Navy,3X,Z0324018NAV3X,3250.0,1,2026-05-20,0,1
Zoya Taani Easy Fit Joggers,Zoya,Navy,4X,Z0324018NAV4X,3250.0,1,never,0,0
Zoya Taani Easy Fit Joggers,Zoya,Navy,S,Z0324018NAVS,3250.0,2,never,0,0
Zoya Taani Easy Fit Joggers,Zoya,Navy,XS,Z0324018NAVXS,3250.0,1,never,0,0
Zoya Taani Maxi Dress,Zoya,Black,3X,Z0324012BLA3X,1100.0,1,never,0,0
Zoya Taani Maxi Dress,Zoya,Black,4X,Z0324012BLA4X,1100.0,3,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,1X,Z0324012NAV1X,1100.0,4,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,2X,Z0324012NAV2X,1100.0,2,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,3X,Z0324012NAV3X,1100.0,2,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,4X,Z0324012NAV4X,1100.0,2,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,L,Z0324012NAVL,1100.0,2,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,M,Z0324012NAVM,1100.0,3,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,S,Z0324012NAVS,1100.0,3,never,0,0
Zoya Taani Maxi Dress,Zoya,Navy,XS,Z0324012NAVXS,1100.0,1,never,0,0
Zoya Taani Mini Dress,Zoya,Black,2X,Z0324014BLA2X,700.0,1,2026-04-23,0,1
Zoya Taani Mini Dress,Zoya,Black,M,Z0324014BLAM,700.0,1,2026-04-30,0,2
Zoya Taani Side Slit Hoodie,Zoya,Red,M/L,Z0324004REDM/L,3250.0,1,2026-06-07,0,1
Zoya Taani Sleeveless Midriff Top,Zoya,Navy,L,Z0324009NAVL,150.0,1,2026-05-25,0,6
Zoya Taani Wide Joggers,Zoya,Navy,4X,Z0324017NAV4X,750.0,1,never,0,0
Zoya Temo Asymmetric Front Cut Crop Top,Zoya,Black,1X,Z0824059BLA1X,250.0,1,2025-06-17,0,1
Zoya Temo Asymmetric Front Cut Crop Top,Zoya,Black,2X,Z0824059BLA2X,250.0,1,never,0,0
Zoya Temo Asymmetric Front Cut Crop Top,Zoya,Black,L,Z0824059BLAL,250.0,2,2025-01-06,0,1
Zoya Temo Asymmetric Front Cut Crop Top,Zoya,Navy,4X,Z0824059NAV4X,250.0,2,never,0,0
Zoya Temo Asymmetric Front Cut Crop Top,Zoya,Navy,L,Z0824059NAVL,250.0,3,2026-04-27,0,1
Zoya Temo Bubble Mini Skirt,Zoya,Hunters,3X,Z0824038HUNT3X,1100.0,1,2026-05-07,0,2
Zoya Temo Bubble Mini Skirt,Zoya,Hunters,4X,Z0824038HUNT4X,1100.0,1,2026-04-30,0,1
Zoya Temo Bubble Mini Skirt,Zoya,Hunters,S,Z0824038HUNTS,1100.0,1,2026-05-13,0,3
Zoya Temo Bubble Mini Skirt,Zoya,Taupe,4X,Z0824038TAU4X,450.0,1,never,0,0
Zoya Temo Cropped Jacket,Zoya,Green Camo,M/L,Z0824034PR1M/L,1350.0,1,2025-05-07,0,3
Zoya Temo Men's Detachable Wide Leg Pants,Zoya,Black,L,Z0824049BLAL,1400.0,1,never,0,0
Zoya Temo Men's Detachable Wide Leg Pants,Zoya,Blue,S,Z0824049BLUS,450.0,1,never,0,0
Zoya Temo Men's Knee Length Shorts,Zoya,Camo Brown,1X,Z0924029PR11X,1450.0,1,never,0,0
Zoya Temo Men's Knee Length Shorts,Zoya,Camo Brown,L,Z0924029PR1L,1450.0,4,never,0,0
Zoya Temo Men's Knee Length Shorts,Zoya,Camo Brown,M,Z0924029PR1M,1450.0,4,never,0,0
Zoya Temo Men's Patched Straight Leg Pants,Zoya,Blue Camo / Blue,2X,Z0824050BLU2X,450.0,1,never,0,0
Zoya Temo Men's Patched Straight Leg Pants,Zoya,Blue Camo / Blue,4X,Z0824050BLU4X,450.0,2,never,0,0
Zoya Temo Mens Camo Shirt,Zoya,Camo Brown,F,Z0824047CABROS,1350.0,2,never,0,0
Zoya Temo Mens Camo Shirt,Zoya,Camo Brown,L,Z0824047CABROL,1350.0,2,never,0,0
Zoya Temo Mens Short Sleeve T-shirt,Zoya,Navy / Blue Camo,2X,Z0824048PR22X,700.0,2,never,0,0
Zoya Temo Mens Short Sleeve T-shirt,Zoya,Navy / Blue Camo,3X,Z0824048PR23X,700.0,2,never,0,0
Zoya Temo Mens Short Sleeve T-shirt,Zoya,Navy / Blue Camo,4X,Z0824048PR24X,700.0,1,never,0,0
Zoya Temo Mens Short Sleeve T-shirt,Zoya,Navy / Blue Camo,S,Z0824048PR2S,700.0,1,2026-04-18,0,3
Zoya Temo Mens Zipped Overshirt,Zoya,Green Camo,1X,Z0824044PR1X,1300.0,4,never,0,0
Zoya Temo Mens Zipped Overshirt,Zoya,Green Camo,2X,Z0824044PR12X,1300.0,2,2025-04-29,0,1
Zoya Temo Mens Zipped Overshirt,Zoya,Green Camo,3X,Z0824044PR13X,1300.0,2,2025-12-11,0,1
Zoya Temo Mens Zipped Overshirt,Zoya,Green Camo,L,Z0824044PR1L,1300.0,4,2025-08-12,0,4
Zoya Temo Mens Zipped Overshirt,Zoya,Green Camo,S,Z0824044PR1S,1300.0,4,2025-08-22,0,1
Zoya Temo Parachute Pants,Zoya,Dark Grey,S,Z0824040DAGS,450.0,1,2026-02-17,0,3
Zoya Temo Straight Leg Pants,Zoya,Camo Green,3X,Z0924034CAGRN3X,1450.0,1,never,0,0
Zoya Temo Straight Leg Pants,Zoya,Camo Green,S,Z0924034CAGRNS,1450.0,3,2026-05-03,0,1
Zoya Vasha Biker Shorts,Zoya,Black,M,Z0225009BLAM,950.0,1,never,0,0
Zoya Vasha Hooded Jacket,Zoya,White / Neon Green,M/L,Z0225007WNGM/L,550.0,3,2026-05-26,0,2
Zoya Vasha Raglan Sleeve Playsuit,Zoya,Green / Yellow,M,Z0225011GRNYELM,2550.0,2,never,0,0
Zoya Vasha Raglan Sleeve Playsuit,Zoya,Green / Yellow,S,Z0225011GRNYELS,2550.0,2,never,0,0
Zoya Vasha Sleeveless Turtleneck Mini Bodycon,Zoya,Green / Yellow,S,Z0225004GRNYELS,1950.0,1,2026-05-15,0,4
Zoya Vasha Sleeveless Turtleneck Mini Bodycon,Zoya,Purple / Yellow,S,Z0225004PURYELS,1950.0,3,never,0,0
Zoya Vasha Sleeveless Turtleneck Top,Zoya,Black / Grey,1X,Z0225001BLAGRY1X,1250.0,3,never,0,0
Zoya Vasha Sleeveless Turtleneck Top,Zoya,Black / Grey,L,Z0225001BLAGRYL,1250.0,5,never,0,0
Zoya Vasha Sleeveless Turtleneck Top,Zoya,Black / Grey,M,Z0225001BLAGRYM,1250.0,13,never,0,0
Zoya Vasha Sleeveless Turtleneck Top,Zoya,Black / Grey,XS,Z0225001BLAGRYXS,1250.0,4,never,0,0
Zoya Vasha Sleeveless Turtleneck Top,Zoya,Purple / Yellow,XS,Z0225001PURYELXS,1250.0,1,never,0,0
Zoya X Bold Drape T-Shirt,Zoya,Pink,S/M,0422087PINS/M,500.0,1,never,0,0
Zoya X Bold Hoodie Print Crop Top,Zoya,Geometric / Rainbow Print - Geometric/Rainbow Print / 0422109 / L/Xl,L/1X,0422109PR2L/XL,0.0,2,never,0,0
Zoya X Metamorphisized 143 Cropped Bomber Jacket,Zoya,Black,M/L,Z1024057BLAM/L,3250.0,2,2026-05-03,0,1
Zoya X Metamorphisized 143 Cropped Bomber Jacket,Zoya,Denim Stripes,1X/2X,Z1024057PR11X/2X,3250.0,1,never,0,0
Zoya X Metamorphisized 143 Cropped Bomber Jacket,Zoya,Denim Stripes,M/L,Z1024057PR1M/L,3250.0,1,2026-05-09,0,1
Zoya X Metamorphisized 143 Cropped Bomber Jacket,Zoya,Denim Stripes,XS/S,Z1024057PR1XS/S,3250.0,1,never,0,0
Zoya X Metamorphisized 143 Cropped Jacket,Zoya,Blue / Black,M/L,Z1024059PR1M/L,2550.0,2,never,0,0
Zoya X Metamorphisized 143 Oversized Bowling Shirt,Zoya,White / Black,1X,Z1024053PR11X,3750.0,2,never,0,0
Zoya X Metamorphisized 143 Oversized Bowling Shirt,Zoya,White / Black,L,Z1024053PR1L,3750.0,1,2026-04-17,0,1
Zoya X Metamorphisized 143 Oversized Bowling Shirt,Zoya,White / Chocolate,1X,Z1024053PR21X,2250.0,1,2025-07-30,0,2
Zoya X Metamorphisized 143 Oversized Bowling Shirt,Zoya,White / Chocolate,L,Z1024053PR2L,2250.0,1,2026-04-20,0,3
Zoya X Metamorphisized 143 Pleated Flannel Mini Skirt,Zoya,Blue Plaid,M,Z1024087PR1M,1950.0,5,2025-06-10,0,1
Zoya X Metamorphisized 143 Pleated Flannel Mini Skirt,Zoya,Blue Plaid,XS,Z1024087PR1XS,1950.0,1,never,0,0
Zoya X Metamorphisized 143 Raglan Sleeve Crop Top,Zoya,Black,1X,Z1024050BLA1X,1250.0,1,never,0,0
Zoya X Metamorphisized 143 Raglan Sleeve Crop Top,Zoya,Black,2X,Z1024050BLA2X,1250.0,1,never,0,0
Zoya X Metamorphisized 143 Raglan Sleeve Crop Top,Zoya,Navy Blue,1X,Z1024050NAB1X,850.0,1,never,0,0
Zoya X Metamorphisized 143 Raglan Sleeve Crop Top,Zoya,Navy Blue,L,Z1024050NABL,850.0,1,2025-04-15,0,1
Zoya X Metamorphisized 143 Raglan Sleeve Midriff Top,Zoya,White,2X,Z1024051WHI2X,1550.0,1,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,1X,Z0324071BLA1X,350.0,1,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,2X,Z0324071BLA2X,350.0,1,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,3X,Z0324071BLA3X,350.0,1,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,4X,Z0324071BLA4X,350.0,2,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,L,Z0324071BLAL,350.0,1,2026-05-25,0,1
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,M,Z0324071BLAM,350.0,1,2026-06-09,0,1
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Black,S,Z0324071BLAS,350.0,3,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Grey,1X,Z0324071GRY1X,1300.0,1,never,0,0
Zoya Yuni Contrast Stitch Mini Skirt,Zoya,Grey,S,Z0324071GRYS,1300.0,1,never,0,0
Zoya Yuni Halter Dress,Zoya,Black,2X,Z0324057BLA2X,550.0,1,2026-05-19,0,2
Zoya Yuni Halter Dress,Zoya,Black,3X,Z0324057BLA3X,550.0,1,2026-05-25,0,1
Zoya Yuni Halter Dress,Zoya,Black,M,Z0324057BLAM,550.0,1,2026-04-21,0,3
Zoya Yuni Halter Dress,Zoya,Black,S,Z0324057BLAS,550.0,1,2026-04-29,0,2
Zoya Yuni Halter Dress,Zoya,Black,S,Z0324057BLCKS,2750.0,1,never,0,0
Zoya Yuni Halter Midriff Top,Zoya,Beige,2X,Z0324049BEI2X,250.0,1,never,0,0
Zoya Yuni Halter Midriff Top,Zoya,Beige,4X,Z0324049BEI4X,250.0,1,never,0,0
Zoya Yuni Halter Midriff Top,Zoya,Black,4X,Z0324049BLA4X,700.0,1,never,0,0
Zoya Yuni Halter Midriff Top,Zoya,Black,M,Z0324049BLAM,700.0,1,2026-05-14,0,3
Zoya Yuni Halter Midriff Top,Zoya,Black,XS,Z0324049BLAXS,700.0,1,never,0,0
Zoya Yuni Halter Midriff Top,Zoya,Navy Blue,3X,Z0324049NAB3X,150.0,2,never,0,0
