Style Number,Style Name,Product Name (with color),SKU,Barcode,Brand,Category,Subcategory,Status,Original Price,Warehouse,Retired Location,Stores,Online,Total SOH
V0719105,Vivo Basic A-line Maxi Skirt,Vivo Basic A-line Maxi Skirt -Teal,V0719105TEAXL,40001667,Vivo,Skirts,Maxi Skirts,Retired,4250.0,0,1.0,0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Green,V0719112DGNM,40015265,Vivo,Tops,Bodysuits,Retired,2900.0,1.0,0,21.0,4,27
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Green,V0719112DGNL,40015266,Vivo,Tops,Bodysuits,Retired,2900.0,4.0,0,24.0,5,33
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Green,V0719112DGN1X,40015267,Vivo,Tops,Bodysuits,Retired,2900.0,4.0,0,13.0,0,17
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Green,V0719112DGN2X,60065522,Vivo,Tops,Bodysuits,Retired,2900.0,1.0,0,7.0,2,10
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Green,V0719112DGNS,40015264,Vivo,Tops,Bodysuits,Retired,2900.0,5.0,0,11.0,2,18
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Mustard,V0719112DMUS1X,60069810,Vivo,Tops,Bodysuits,Retired,2900.0,4.0,0,11.0,2,17
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Mustard,V0719112DMUSM,60069808,Vivo,Tops,Bodysuits,Retired,2900.0,7.0,0,17.0,3,27
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Mustard,V0719112DMUSS,60069807,Vivo,Tops,Bodysuits,Retired,2900.0,4.0,0,11.0,2,17
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Mustard,V0719112DMUS2X,60069811,Vivo,Tops,Bodysuits,Retired,2900.0,2.0,0,6.0,1,9
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Dark Mustard,V0719112DMUSL,60069809,Vivo,Tops,Bodysuits,Retired,2900.0,8.0,0,17.0,3,28
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Off White,V0719112OFWM,60069813,Vivo,Tops,Bodysuits,Retired,2900.0,23.0,0,14.0,3,41
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Off White,V0719112OFWL,60069814,Vivo,Tops,Bodysuits,Retired,2900.0,23.0,0,14.0,3,40
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Off White,V0719112OFW2X,60069816,Vivo,Tops,Bodysuits,Retired,2900.0,6.0,0,5.0,1,13
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Off White,V0719112OFWS,60069812,Vivo,Tops,Bodysuits,Retired,2900.0,15.0,0,9.0,2,26
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeve Bodysuit in Jersey - Off White,V0719112OFW1X,60069815,Vivo,Tops,Bodysuits,Retired,2900.0,15.0,0,9.0,2,26
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Black,V0719112BLAS,40002851,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,2.0,0,2
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Black,V0719112BLAM,40002852,Vivo,Tops,Bodysuits,Retired,2900.0,1.0,0,3.0,0,4
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Black,V0719112BLA1X,40015268,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,6.0,0,6
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Black,V0719112BLA2X,60028063,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,3.0,0,3
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Black,V0719112BLAL,40002853,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,3.0,0,3
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Burgundy,V0719112BURS,50010088,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,7.0,0,7
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Burgundy,V0719112BURL,50010089,Vivo,Tops,Bodysuits,Retired,2900.0,3.0,0,14.0,1,18
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Burgundy,V0719112BUR1X,50010090,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,8.0,0,8
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Burgundy,V0719112BUR2X,60065521,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,4.0,0,4
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Burgundy,V0719112BURM,50010087,Vivo,Tops,Bodysuits,Retired,2900.0,1.0,0,16.0,1,18
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Hunters Green,V0719112HGN4X,60036553,Vivo,Tops,Bodysuits,Retired,2050.0,4.0,1.0,1.0,0,6
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Hunters Green,V0719112HGN3X,60036552,Vivo,Tops,Bodysuits,Retired,2050.0,2.0,1.0,0,0,3
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Hunters Green,V0719112HGNXS,60036549,Vivo,Tops,Bodysuits,Retired,2050.0,0,0,0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Light Taupe,V0719112LTAU3X,60036539,Vivo,Tops,Bodysuits,Retired,1800.0,1.0,0,1.0,0,2
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Mustard,V0719112MUS2X,60036555,Vivo,Tops,Bodysuits,Retired,850.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Mustard,V0719112MUS4X,60036557,Vivo,Tops,Bodysuits,Retired,850.0,1.0,0,1.0,0,2
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Mustard,V0719112MUSL,40015262,Vivo,Tops,Bodysuits,Retired,850.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Mustard,V0719112MUS3X,60036556,Vivo,Tops,Bodysuits,Retired,850.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Mustard,V0719112MUSXL,40015263,Vivo,Tops,Bodysuits,Retired,850.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Navy Blue,V0719112NABXL,50010084,Vivo,Tops,Bodysuits,Retired,2550.0,1.0,0,0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Teal,V0719112TEAS,60045588,Vivo,Tops,Bodysuits,Retired,2550.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Teal,V0719112TEAL,60045590,Vivo,Tops,Bodysuits,Retired,2550.0,4.0,0,5.0,0,9
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Teal,V0719112TEA1X,60045591,Vivo,Tops,Bodysuits,Retired,2550.0,4.0,0,0,1,5
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Teal,V0719112TEAM,60045589,Vivo,Tops,Bodysuits,Retired,2550.0,0,0,4.0,0,4
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - White,V0719112WHIL,40016079,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,4.0,1,5
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - White,V0719112WHIM,40016078,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,1.0,1,2
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - White,V0719112WHIS,40011970,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - White,V0719112WHIXL,40016080,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,3.0,0,3
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - White,V0719112WHI2X,60032021,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,2.0,1,3
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Yellow,V0719112YELXL,60017692,Vivo,Tops,Bodysuits,Retired,2900.0,0,0,1.0,0,1
V0719112,Vivo Basic Long Sleeved Bodysuit,Vivo Basic Long Sleeved Bodysuit in Jersey - Yellow,V0719112YELL,50010085,Vivo,Tops,Bodysuits,Retired,2900.0,2.0,0,2.0,0,4
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Light Grey,V0719113LGRY2X,60048366,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,1.0,2.0,0,4,7
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Light Grey,V0719113LGRYL,40003300,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,0,1
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Mustard,V0719113MUSL,60002792,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,1,1
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Mustard,V0719113MUSS,60002790,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,1,1
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Orange,V0719113ORA2X,60036481,Vivo,Tops,T-shirts & Tank Tops,Retired,1400.0,0,2.0,0,0,2
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Pink,V0719113PINKM,60053926,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,1,1
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Pink,V0719113PINK1X,60053928,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,1,1
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Rust,V0719113RUSTM,60053922,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,4.0,0,1,5
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Rust,V0719113RUST1X,60053924,Vivo,Tops,T-shirts & Tank Tops,Retired,1750.0,0,0,0,2,2
V0719113,Vivo Basic Long Sleeved Top,Vivo Basic Long Sleeved Top - Yellow,V0719113YELL,60003415,Vivo,Tops,T-shirts & Tank Tops,Retired,525.0,0,0,1.0,0,1
V0719121,Vivo Basic Straight Maxi Dress,Vivo Basic Straight Maxi Dress - Light Taupe,V0719121LTAUL,60036883,Vivo,Dresses,Maxi Dresses,Retired,5950.0,1.0,0,0,1,2
V0719121,Vivo Basic Straight Maxi Dress,Vivo Basic Straight Maxi Dress - Taupe,V0719121TAUM,50015346,Vivo,Dresses,Maxi Dresses,Retired,2950.0,1.0,0,0,0,1
V0719254,Vivo Destiny Chiffon Top,Vivo Basic Destiny Chiffon Top - Green / Pink Print,V0719254PR15F,60039420,Vivo,Tops,Loose Tops,Retired,1250.0,1.0,5.0,0,0,6
V0719254,Vivo Destiny Chiffon Top,Vivo Basic Destiny Chiffon Top - Light Blue,V0719254LIBF,60050901,Vivo,Tops,Loose Tops,Retired,1050.0,0,0,1.0,0,1
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Black,0719261BLAS,50003008,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,1.0,0,1.0,0,2
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Burgundy,V0719261BURM,50003023,Vivo,Dresses,Knee Length Dresses,Retired,1350.0,0,0,1.0,0,1
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Hunters Green,V0719261HGNL,60037958,Vivo,Dresses,Knee Length Dresses,Retired,2450.0,0,0,3,0,3
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Hunters Green,V0719261HGN2X,60037960,Vivo,Dresses,Knee Length Dresses,Retired,2450.0,0,0,1.0,0,1
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Mustard,V0719261MUSM,50009756,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,1.0,0,2.0,0,3
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Mustard,V0719261MUSL,50009757,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,1.0,1.0,3.0,0,5
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Rust,0719261RUSL,60023515,Vivo,Dresses,Knee Length Dresses,Retired,2600.0,1.0,0,0,0,1
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - Taupe,V0719261TAUL,60028175,Vivo,Dresses,Knee Length Dresses,Retired,2950.0,0,0,0,2,2
V0719261,Vivo Basic Long Sleeved Double Layered Bodycon,Vivo Basic Long Sleeved Double Layered Bodycon - White,V0719261WHIL,60037964,Vivo,Dresses,Knee Length Dresses,Retired,2950.0,0,0,1.0,1,2
V0719553,Vivo Mock Neck Tent Maxi Dress,Vivo Mock Maxi Dress - Orange,V0719553ORAL,60040372,Vivo,Dresses,Maxi Dresses,Retired,4750.0,0,0,0,2,2
V0719553,Vivo Mock Neck Tent Maxi Dress,Vivo Mock Maxi Dress - Orange,V0719553ORAM,60040371,Vivo,Dresses,Maxi Dresses,Retired,4750.0,0,4.0,0,1,5
V0719553,Vivo Mock Neck Tent Maxi Dress,Vivo Mock Maxi Dress - Taupe,V0719553TAUM,60040374,Vivo,Dresses,Maxi Dresses,Retired,3350.0,0,0,0,1,1
V0719553,Vivo Mock Neck Tent Maxi Dress,Vivo Mock Maxi Dress - Taupe,V0719553TAUL,60040375,Vivo,Dresses,Maxi Dresses,Retired,3350.0,0,0,0,1,1
V0719677,Vivo Basic Short Lily Waterfall,Vivo Basic Short Lily Waterfall - White,V0719677WHIM/L,60041000,Vivo,Outerwear,Waterfalls & Kimonos,Retired,2450.0,1.0,0,0,0,1
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Green,V0719693DGN2X,60066629,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,3.0,1,4
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Green,V0719693DGNL,40012632,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,1.0,0,9.0,2,12
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Green,V0719693DGNS,40012605,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,12.0,2,14
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Green,V0719693DGN1X,40012633,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,9.0,2,11
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Green,V0719693DGNM,40012631,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,9.0,2,11
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Mustard,V0719693DAML,60056800,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,3.0,4,7
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Mustard,V0719693DAM2X,60066628,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,1.0,0,1.0,1,3
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Mustard,V0719693DAMS,60056798,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,0,2,2
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Mustard,V0719693DAMM,60056799,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,3.0,0,2.0,7,12
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Mustard,V0719693DAM1X,60056801,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,1.0,3,4
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Purple,V0719693DAPS,60056802,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,3.0,0,0,1,4
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Purple,V0719693DAPM,60056803,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,0,1,1
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Red,V0719693DREDL,60066620,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,4.0,2,6
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Red,V0719693DREDM,60066619,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,2.0,2,4
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Red,V0719693DRED1X,60066621,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,6.0,2,8
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Red,V0719693DRED2X,60066622,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,3.0,0,3
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Dark Red,V0719693DREDS,60066618,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,5.0,2,7
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Off White,V0719693OWHIS,60066623,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,5.0,0,10.0,2,17
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Off White,V0719693OWHIM,60066624,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,11.0,3,15
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Off White,V0719693OWHI2X,60066627,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,5.0,1,6
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Off White,V0719693OWHIL,60066625,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,10.0,3,13
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Off White,V0719693OWHI1X,60066626,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,3.0,0,13.0,2,19
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Teal,V0719693TEAL,60040913,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,13.0,3,16
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Teal,V0719693TEA2X,60066630,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,5.0,1,6
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Teal,V0719693TEAS,60040911,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,11.0,2,13
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Teal,V0719693TEA1X,60040914,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,1.0,0,10.0,5,16
V0719693,Vivo Side Twist Dress,Vivo Everyday Side Twist Bodycon in Jersey - Teal,V0719693TEAM,60040912,Vivo,Dresses,Knee Length Dresses,Retired,4500.0,0,0,8.0,2,10
V0719828,Vivo Yoga Wrap,Vivo Yoga Wrap - Buttermilk,V0719828BUTS/M,60024279,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1150.0,0,1.0,0,0,1
V0719839,Vivo Basic Sleeveless Long Lily Waterfall,Vivo Basic Sleeveless Long Lily Waterfall - Mustard,V0719839MUS1X/2X,60037391,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1450.0,1.0,2.0,0,1,4
V0719839,Vivo Basic Sleeveless Long Lily Waterfall,Vivo Basic Sleeveless Long Lily Waterfall - Tan,V0719839TANL/1X,60034617,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1750.0,1.0,0,0,1,2
V0719839,Vivo Basic Sleeveless Long Lily Waterfall,Vivo Basic Sleeveless Long Lily Waterfall - Tan,V0719839TANS/M,60034616,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1750.0,0,1.0,0,1,2
V0719839,Vivo Basic Sleeveless Long Lily Waterfall,Vivo Basic Sleeveless Long Lily Waterfall - Yellow,V0719839YELS/M,40008347,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1650.0,0,1.0,0,0,1
V0719839,Vivo Basic Sleeveless Long Lily Waterfall,Vivo Basic Sleeveless Long Lily Waterfall - Yellow,V0719839YELL/XL,50000056,Vivo,Outerwear,Waterfalls & Kimonos,Retired,1650.0,0,0,1.0,0,1
V0722033,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Dark Green,V0722033DAG1X,60039585,Vivo,Dresses,Maxi Dresses,Retired,2050.0,0,0,1.0,0,1
V0722033,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Dark Green,V0722033DAGL,60039584,Vivo,Dresses,Maxi Dresses,Retired,2050.0,0,0,1.0,0,1
V0722033,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Maxi Dress - Mustard,V0722033MUSXL,60006487,Vivo,Dresses,Maxi Dresses,Retired,2350.0,1.0,0,0,0,1
V0722034,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress - Hunters Green,V0722034HGNXS/S,60036682,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,0,0,1,0,1
V0722034,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress - Hunters Green,V0722034HGN1X/2X,60036684,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,0,0,0,2,2
V0722034,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress,Vivo Basic Julia 3/4 Sleeve Back Pleat Knee Length Dress - Hunters Green,V0722034HGNM/L,60036683,Vivo,Dresses,Knee Length Dresses,Retired,4250.0,4.0,0,0,1,5
