id,name,active,default_code,barcode,categ_id,product_variant_count,x_vivo_attr_18,x_style_number_text,x_studio_style_name_gi,x_vivo_attr_16,x_style_name_text,x_vivo_attr_97,x_vivo_attr_99,x_colour_way_sku_text,x_vivo_attr_112,x_studio_fabric_ref,x_studio_brand,x_vivo_attr_22,x_studio_categories,x_vivo_categories,x_studio_fab_100,x_vivo_attr_100,x_studio_fab_101,x_vivo_attr_101,x_studio_fab_102,x_vivo_attr_102,x_studio_fab_103,x_vivo_attr_103,x_studio_fab_124,x_vivo_attr_124,x_studio_fab_125,x_vivo_attr_125,x_studio_fab_25,x_vivo_attr_25,x_studio_fab_38,x_vivo_attr_38,x_studio_fab_43,x_vivo_attr_43,x_studio_fab_48,x_vivo_attr_48,x_vivo_duplicate_key,x_vivo_duplicate_cleanup_state
310304,AL SAWAE Medium Satin - Dark Navy,True,302837,302837,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61367||AL SAWAE Medium Satin,,61692||Blue,,
342852,AL SAWAE Medium Satin - Light Mustard/Black Shina Print,True,305468,305468,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60530||1.44,,60329||190,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
342862,AL SAWAE Medium Satin - Lime Green/Black Shina Print,True,305470,305470,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60516||195,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
341423,AL SAWAE Medium Satin - Maroon,True,305138,305138,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60479||179,,61355||AL SAWAE Heavy Satin,,61688||Red,,
341424,AL SAWAE Medium Satin - Mustard,True,305135,305135,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60481||188,,61355||AL SAWAE Heavy Satin,,61690||Yellow,,
345011,AL SAWAE Medium Satin - Mustard / Black Amani Print,True,105428,105428,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60487||1.46,,60328||185,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
341425,AL SAWAE Medium Satin - Navy Blue,True,305139,305139,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60478||178,,61355||AL SAWAE Heavy Satin,,61692||Blue,,
310277,AL SAWAE Medium Satin - Orange,True,50013111,50013111,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61355||AL SAWAE Heavy Satin,,61686||Unknown,,
342853,AL SAWAE Medium Satin - Orange/Black Shina Print -,True,305467,305467,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60244||1.45,,60509||192,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
345010,AL SAWAE Medium Satin - Pink / Black Amani Print,True,105429,105429,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60487||1.46,,60328||185,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
310305,AL SAWAE Medium Satin - Purple,True,302840,302840,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61367||AL SAWAE Medium Satin,,61689||Purple,,
341427,AL SAWAE Medium Satin - White,True,305144,305144,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60482||189,,61355||AL SAWAE Heavy Satin,,60880||White,,
345009,AL SAWAE Medium Satin - White / Dark Green Amani Print,True,105430,105430,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60487||1.46,,60328||185,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
342847,AL SAWAE Medium Satin - White/Black Shina Print,True,305471,305471,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60487||1.46,,60328||185,,61355||AL SAWAE Heavy Satin,,60882||Multicolor,,
342788,AL SAWAE PLAIN HEAVY SATIN-BLACK-7/04/2026,True,305140,305140,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60059||Satin,,60108||Heavy Stretch-Satin,,,,,,60245||1.48,,60479||179,,,,60882||Multicolor,,
342802,AL SAWAE PLAIN HEAVY SATIN-LIGHT CHOCOLATE-7/04/2026,True,305133,305133,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60059||Satin,,60108||Heavy Stretch-Satin,,,,,,60245||1.48,,60479||179,,,,60882||Multicolor,,
343464,AL SAWAE PLAIN HEAVY SATIN-LIGHT MUSTARD-7/04/2026,True,305136,305136,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,,,,,,,,,,,,,,,,,60882||Multicolor,,
343465,AL SAWAE PLAIN HEAVY SATIN-LIME GREEN-7/04/2026,True,305143,305143,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,,,,,,,,,,,,,,,,,60882||Multicolor,,
310283,AL SAWAE PLAIN SAMPLE FABRICS,True,50011215,50011215,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61321||Unknown,,61332||Unknown,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61368||AL SAWAE PLAIN SAMPLE FABRICS,,61686||Unknown,,
310787,AL SAWAE Polyester Satin - Purple,True,40016972,40016972,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,61184||Light Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60307||80,,61369||AL SAWAE Polyester Satin,,61689||Purple,,
310290,AL SAWAE Printed Chiffon - ??,True,50016776,50016776,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,61036||Polyester Chiffon,,61332||Unknown,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61370||AL SAWAE PRINTED CHIFFON,,60882||Multicolor,,
310292,AL SAWAE Printed Crepe- ??,True,304748,304748,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61371||AL SAWAE Printed Crepe,,60882||Multicolor,,
310307,AL SAWAE Printed Romario - ??,True,302860,302860,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342750,AL SAWAE Printed Romario - Black / Brown Abstract Print,True,305498,305498,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60259||115,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342741,AL SAWAE Printed Romario - Black / Brown Spiral Print,True,305493,305493,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60320||114,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342742,AL SAWAE Printed Romario - Black / Brown Tie & Dye Print,True,305494,305494,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60261||120,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342753,AL SAWAE Printed Romario - Black/Grey Floral,True,305501,305501,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60261||120,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342751,AL SAWAE Printed Romario - Black/Grey Tie & Dye,True,305499,305499,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60488||1.49,,60619||122,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342739,AL SAWAE Printed Romario - Black/Light Taupe Spiral,True,305491,305491,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60321||116,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342748,AL SAWAE Printed Romario - Black/Taupe,True,305485,305485,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60488||1.49,,60321||116,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342733,AL SAWAE Printed Romario - Blue / Teal Tie Dye Print,True,305486,305486,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60621||119,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342743,AL SAWAE Printed Romario - Cream/Olive Abstract,True,305495,305495,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60620||113,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342736,AL SAWAE Printed Romario - Grey/Black,True,305489,305489,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60488||1.49,,60618||117,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342749,AL SAWAE Printed Romario - Jungle Green/Brown Floral,True,305497,305497,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60547||128,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342745,AL SAWAE Printed Romario - Light Peach/Brown Floral,True,305496,305496,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60259||115,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342752,AL SAWAE Printed Romario - Off White/Hunters Floral,True,305500,305500,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60259||115,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342735,AL SAWAE Printed Romario - Olive/Black,True,305488,305488,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60260||118,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342740,AL SAWAE Printed Romario - Peach/Brown Spiral,True,305492,305492,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60617||111,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342738,AL SAWAE Printed Romario - White Grey Floral,True,305490,305490,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60616||134,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342746,AL SAWAE Printed Romario - White/Brown Tie & Dye,True,305487,305487,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60502||126,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
342747,AL SAWAE Printed Romario - White/Chocolate Abstract,True,305484,305484,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60622||1.50,,60502||126,,61373||AL SAWAE Printed Romario,,60882||Multicolor,,
310293,AL SAWAE Printed Satin - ??,True,304751,304751,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61374||AL SAWAE Printed Satin,,60882||Multicolor,,
344882,AL SAWAE Printed Zara Indonesia - Dark Green Geometric,True,105411,105411,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,62419||137,,,,60882||Multicolor,,
344884,AL SAWAE Printed Zara Indonesia - Hunters Spiral,True,105413,105413,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,62419||137,,,,60882||Multicolor,,
344885,AL SAWAE Printed Zara Indonesia - Olive Spiral,True,105414,105414,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,62419||137,,,,60882||Multicolor,,
344880,AL SAWAE Printed Zara Indonesia - Rust Geometric,True,105410,105410,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,62419||137,,,,60882||Multicolor,,
344883,AL SAWAE Printed Zara Indonesia - Tan Abstract,True,105412,105412,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,62419||137,,,,60882||Multicolor,,
310748,AL SAWAE Romario - 2605A11176,True,302909,302909,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61375||AL SAWAE Romario,,61686||Unknown,,
309968,AL SAWAE Romario - Black/Brown Abstract Print,True,302813,302813,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,61321||Unknown,,61332||Unknown,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60277||280,,61375||AL SAWAE Romario,,60882||Multicolor,,
310288,AL SAWAE Satin - ??,True,40018506,40018506,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61376||AL SAWAE Satin,,61686||Unknown,,
341417,AL SAWAE Satin - Baby Blue,True,305141,305141,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,60026||Woven,,60059||Satin,,60108||Heavy Stretch-Satin,,,,,,60245||1.48,,60479||179,,,,,,
310284,AL SAWAE Satin - Beige,True,50020796,50020796,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61376||AL SAWAE Satin,,61686||Unknown,,
341418,AL SAWAE Satin - Burnt Orange,True,305137,305137,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,60026||Woven,,60059||Satin,,60108||Heavy Stretch-Satin,,,,,,60245||1.48,,60482||189,,,,,,
310285,AL SAWAE Satin - Dark Pink,True,50010048,50010048,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61376||AL SAWAE Satin,,61686||Unknown,,
341426,AL SAWAE Satin - Offwhite,True,305145,305145,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,60026||Woven,,60059||Satin,,60108||Heavy Stretch-Satin,,,,,,60245||1.48,,60482||189,,,,,,
310286,AL SAWAE Satin -Black,True,40016888,40016888,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61376||AL SAWAE Satin,,61685||Black,,
310287,AL SAWAE Satin -Off White,True,40016907,40016907,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60267||155,,61376||AL SAWAE Satin,,60880||White,,
341572,AL SAWAE Stretch Linen - Cream,True,305444,305444,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60268||180,,61377||AL SAWAE Stretch Linen,,60880||White,,
341573,AL SAWAE Stretch Linen - Dark Mustard,True,305445,305445,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60245||1.48,,60268||180,,61377||AL SAWAE Stretch Linen,,60881||Orange,,
341434,AL SAWAE Stretch Linen - Mint Green,True,304118,304118,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60476||167,,61377||AL SAWAE Stretch Linen,,61687||Green,,
341542,AL SAWAE Stretch Linen - Mint Green,True,305447,305447,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60268||180,,61377||AL SAWAE Stretch Linen,,61687||Green,,
341539,AL SAWAE Stretch Linen - Taupe,True,305446,305446,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60185||Medium Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60293||1.47,,60268||180,,61377||AL SAWAE Stretch Linen,,61691||Brown,,
309972,AL SAWAE Stretch Romario - Cream,True,304222,304222,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,,,,,60487||1.46,,60548||132,,61378||AL SAWAE Stretch Romario,,,,
311266,AL SAWAE Stretch Romario - Navy Blue,True,304224,304224,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60487||1.46,,60549||133,,61378||AL SAWAE Stretch Romario,,61692||Blue,,
310297,AL SAWAE Super Soft - White,True,60028247,60028247,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60264||145,,61379||AL SAWAE Super Soft,,60880||White,,
345046,AL SAWAE Tiktok Satin - Beige/Brown Print ,True,105435,105435,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,64271||1.70,,66344||157,,64374||AL SAWAE Tiktok Satin,,60882||Multicolor,,
345045,AL SAWAE Tiktok Satin - Grey/Brown Print ,True,105434,105434,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,64271||1.70,,66344||157,,,,60882||Multicolor,,
345043,AL SAWAE Tiktok Satin - Light Beige/Brown Print ,True,105432,105432,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,64271||1.70,,66344||157,,,,60882||Multicolor,,
345042,AL SAWAE Tiktok Satin - Mint Green/Brown Print ,True,105431,105431,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,,,,,,,60882||Multicolor,,
345044,AL SAWAE Tiktok Satin - Rose Pink/Brown Print ,True,105433,105433,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60023||Print,,60026||Woven,,60218||Polyester Satin,,60649||Medium Polyester Satin,,61168||Nairobi,,61115||Kenya,,,,,,,,60882||Multicolor,,
310020,AL SAWAE Zara Indonesia - Brown,True,303044,303044,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60500||99,,61380||AL SAWAE Zara Indonesia,,61691||Brown,,
310022,AL SAWAE Zara Indonesia - Hunters Green,True,303043,303043,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60500||99,,61380||AL SAWAE Zara Indonesia,,61687||Green,,
310023,AL SAWAE Zara Indonesia - Sky Blue,True,304144,304144,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60053||Polyester Crepe,,60133||Light Polyester Crepe,,61168||Nairobi,,61115||Kenya,,60246||1.5,,60500||99,,61380||AL SAWAE Zara Indonesia,,61692||Blue,,
