barcode,sku,product_name,style_name,style_number,product_type,category,price,warehouse_available,online_available,suggested_online_alloc,flag
60067519,V0825024NAV1X,Vivo Anavi Leggings in Jersey - Navy,Vivo Anavi Leggings in Jersey,V0825024,Leggings,Bottoms,2900.0,0,1,0,""
60059186,V0825032PR21X,Vivo Kemi Skirt & Top Set - Lime Green / Maroon Emi Print,Vivo Kemi Skirt & Top Set,V0825032,Maxi Skirts,Skirts,8500.0,0,1,0,""
60060085,V0825036PR21X/2X,Vivo Nuru Sleeveless Maxi Kimono - Grey / Navy Uru Print,Vivo Nuru Sleeveless Maxi Kimono,V0825036,Waterfalls & Kimonos,Outerwear,4900.0,0,1,0,""
60059984,V0825038PR1M,Vivo Nuru Side Panel Wide Leg Pants - Grey / Navy Uru Print,Vivo Nuru Side Panel Wide Leg Pants,V0825038,Full Length Pants,Bottoms,3450.0,0,1,0,""
60037971,V0919035BORA1X,Vivo Basic 3/4 Sleeve Double Layered Bodycon Dress - Burnt Orange,Vivo Basic 3/4 Sleeve Double Layered Bodycon Dress,V0919035,Knee Length Dresses,Dresses,3450.0,0,1,0,""
60061054,V0924038BLAL,Vivo Mandla Tent Dress - Black,Vivo Mandla Tent Dress,V0924038,Knee Length Dresses,Dresses,4900.0,0,1,0,""
60026173,V0919039DTEA1X,Vivo Basic Puff Sleeved Bodycon - Dark Teal,Vivo Basic Puff Sleeved Bodycon,V0919039,Knee Length Dresses,Dresses,3350.0,0,1,0,""
60026164,V0919039HGNXS,Vivo Basic Puff Sleeved Bodycon - Hunters Green,Vivo Basic Puff Sleeved Bodycon,V0919039,Knee Length Dresses,Dresses,1850.0,0,1,0,""
60042404,V0919039TEA2X,Vivo Basic Puff Sleeved Bodycon - Teal,Vivo Basic Puff Sleeved Bodycon,V0919039,Knee Length Dresses,Dresses,1250.0,0,1,0,""
60049701,V0922009PR3S,Vivo Pesi Drop Shoulder Tunic - Grey / Brown Una Print,Vivo Pesi Drop Shoulder Tunic,V0922009,Fitted Tops,Tops,2050.0,0,1,0,""
60049698,V0922009PR5M,Vivo Pesi Drop Shoulder Tunic - Chocolate / White Una Print,Vivo Pesi Drop Shoulder Tunic,V0922009,Fitted Tops,Tops,2250.0,0,1,0,""
60054029,V0922015LIMSS,Vivo Pesi Basic Long Sleeve Shirt - Lime Stripes,Vivo Pesi Basic Long Sleeve Shirt,V0922015,Fitted Tops,Tops,1950.0,0,1,0,""
60026420,V0922049PR6L,Vivo Luna 3/4 Sleeve High Low Top - Coral / White Floral Print,Vivo Luna 3/4 Sleeve High Low Top,V0922049,Loose Tops,Tops,1050.0,0,1,0,""
60026419,V0922049PR6M,Vivo Luna 3/4 Sleeve High Low Top - Coral / White Floral Print,Vivo Luna 3/4 Sleeve High Low Top,V0922049,Loose Tops,Tops,1050.0,0,1,0,""
60026418,V0922049PR6S,Vivo Luna 3/4 Sleeve High Low Top - Coral / White Floral Print,Vivo Luna 3/4 Sleeve High Low Top,V0922049,Loose Tops,Tops,1050.0,0,1,0,""
60009976,V0922051PR8,Vivo Basic Satin Scarf - Pink / Grey Abstract Print,Vivo Basic Satin Scarf,V0922051,Scarves,Accessories,500.0,0,1,0,""
60019243,V0922051WHIF,Vivo Basic Satin Scarf - White,Vivo Basic Satin Scarf,V0922051,Scarves,Accessories,850.0,0,1,0,""
60059887,V0923047DG2X,Vivo Ava Tent Flounce Maxi Dress - Dark Green,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60059711,V0923047DGM,Vivo Ava Tent Flounce Maxi Dress - Dark Green,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,2,0,""
60059710,V0923047DGS,Vivo Ava Tent Flounce Maxi Dress - Dark Green,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60059888,V0923047NAVY2X,Vivo Ava Tent Flounce Maxi Dress - Navy,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60059706,V0923047NAVYS,Vivo Ava Tent Flounce Maxi Dress - Navy,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60059885,V0923047PR121X,Vivo Ava Tent Flounce Maxi Dress - Sage / Navy Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,4850.0,0,1,0,""
60059886,V0923047PR122X,Vivo Ava Tent Flounce Maxi Dress - Sage / Navy Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,4850.0,0,1,0,""
60059884,V0923047PR12L,Vivo Ava Tent Flounce Maxi Dress - Sage / Navy Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,4850.0,0,1,0,""
60059882,V0923047PR132X,Vivo Ava Tent Flounce Maxi Dress - Mustard Orange Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60059700,V0923047PR13L,Vivo Ava Tent Flounce Maxi Dress - Mustard Orange Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,2,0,""
60059699,V0923047PR13M,Vivo Ava Tent Flounce Maxi Dress - Mustard Orange Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,2,0,""
60059698,V0923047PR13S,Vivo Ava Tent Flounce Maxi Dress - Mustard Orange Sella Print,Vivo Ava Tent Flounce Maxi Dress,V0923047,Maxi Dresses,Dresses,6900.0,0,1,0,""
60056765,V0923049PR21S,Vivo Ava Front Pleat Maxi Dress - Peach / Navy Print,Vivo Ava Front Pleat Maxi Dress,V0923049,Maxi Dresses,Dresses,5950.0,0,1,0,""
60025525,V0923052BLAXS,Vivo Ava Tapered Pants - Black,Vivo Ava Tapered Pants,V0923052,Full Length Pants,Bottoms,1350.0,0,1,0,""
,Z1123024NBLXS,Zoya Party Sleeveless Bodysuit - Navy Blue,Zoya Party Sleeveless Bodysuit,Z1123024,Bodysuits,Tops,0.0,0,1,0,""
60043846,V0924031BEI1X,Vivo Lalani Lounge Pants - Beige,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
60043845,V0924031BEIL,Vivo Lalani Lounge Pants - Beige,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
,Z0125024LIBS,Zoya Sadira Men's Long Sleeve  T Shirt - Light Blue,Zoya Sadira Men's Long Sleeve  T Shirt,Z0125024,Loose Tops,Tops,0.0,0,1,0,""
60046702,V0924031MAR2X,Vivo Lalani Lounge Pants - Maroon,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
60043768,V0924031MARL,Vivo Lalani Lounge Pants - Maroon,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
60043767,V0924031MARM,Vivo Lalani Lounge Pants - Maroon,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
60043766,V0924031MARS,Vivo Lalani Lounge Pants - Maroon,Vivo Lalani Lounge Pants,V0924031,Full Length Pants,Bottoms,1050.0,0,1,0,""
60046714,V0924032BLA2X/3X,Vivo Lalani Rib Maxi Waterfall - Black,Vivo Lalani Rib Maxi Waterfall,V0924032,Waterfalls & Kimonos,Outerwear,1350.0,0,1,0,""
60047262,V0924032BORA2X/3X,Vivo Lalani Rib Maxi Waterfall - Burnt Orange,Vivo Lalani Rib Maxi Waterfall,V0924032,Waterfalls & Kimonos,Outerwear,1350.0,0,1,0,""
60046720,V0924032RUS2X/3X,Vivo Lalani Rib Maxi Waterfall - Rust,Vivo Lalani Rib Maxi Waterfall,V0924032,Waterfalls & Kimonos,Outerwear,1350.0,0,1,0,""
60061048,V0924038DPNKS,Vivo Mandla Tent Dress - Dark Pink,Vivo Mandla Tent Dress,V0924038,Knee Length Dresses,Dresses,4900.0,0,1,0,""
60059874,V0924038PR12S,Vivo Mandla Tent Dress - Sage / Dark Green Kile Print,Vivo Mandla Tent Dress,V0924038,Knee Length Dresses,Dresses,3450.0,0,1,0,""
60047097,V0924042NAVXS,Vivo Mandla High Neck A-Line Dress - Navy,Vivo Mandla High Neck A-Line Dress,V0924042,Knee Length Dresses,Dresses,1900.0,0,1,0,""
60047438,V0924046PR21X,Vivo Kelemi Flared Sleeve Kimono - Yellow / Green Lana Print,Vivo Kelemi Flared Sleeve Kimono,V0924046,Waterfalls & Kimonos,Outerwear,4850.0,0,1,0,""
60047585,V0924047PR11X/2X,Vivo Kelemi Sleeveless Side Tie Top- Mustard / Red Waso Print,Vivo Kelemi Sleeveless Side Tie Top- Mustard / Red Waso Print,V0924047,Waterfalls & Kimonos,Outerwear,2950.0,0,1,0,""
60047583,V0924047PR1XS/S,Vivo Kelemi Sleeveless Side Tie Top- Mustard / Red Waso Print,Vivo Kelemi Sleeveless Side Tie Top- Mustard / Red Waso Print,V0924047,Waterfalls & Kimonos,Outerwear,2950.0,0,1,0,""
60047863,V0924049PIN2X,Vivo Hari Flared Sleeve Tunic - Pink,Vivo Hari Flared Sleeve Tunic,V0924049,Fitted Tops,Tops,1550.0,0.0,1,0,""
60047857,V0924049RED2X,Vivo Hari Flared Sleeve Tunic - Red,Vivo Hari Flared Sleeve Tunic,V0924049,Fitted Tops,Tops,1550.0,0,1,0,""
60047855,V0924049REDL,Vivo Hari Flared Sleeve Tunic - Red,Vivo Hari Flared Sleeve Tunic,V0924049,Fitted Tops,Tops,1550.0,0,1,0,""
60047853,V0924049REDS,Vivo Hari Flared Sleeve Tunic - Red,Vivo Hari Flared Sleeve Tunic,V0924049,Fitted Tops,Tops,1550.0,0,2,0,""
60045795,V0924074BURG2X,Vivo Leila Short Sleeve Bodycon - Burgundy,Vivo Leila Short Sleeve Bodycon,V0924074,Knee Length Dresses,Dresses,3550.0,0,2,0,""
60045016,V0924074BURGS,Vivo Leila Short Sleeve Bodycon - Burgundy,Vivo Leila Short Sleeve Bodycon,V0924074,Knee Length Dresses,Dresses,3550.0,0,1,0,""
60045025,V0924074WHI1X,Vivo Leila Short Sleeve Bodycon - White,Vivo Leila Short Sleeve Bodycon,V0924074,Knee Length Dresses,Dresses,3550.0,0,2,0,""
60045024,V0924074WHIM,Vivo Leila Short Sleeve Bodycon - White,Vivo Leila Short Sleeve Bodycon,V0924074,Knee Length Dresses,Dresses,3550.0,0,1,0,""
,Z1123050NAB4X,Zoya Party Low V-Neck Bodysuit - Navy Blue,Zoya Party Low V-Neck Bodysuit,Z1123050,Bodysuits,Tops,0.0,0,1,0,""
60061555,V0924095DRDS,Vivo Serwa Flounce Dress - Dark Red,Vivo Serwa Flounce Dress,V0924095,Midi & Capri Dresses,Dresses,5900.0,0,1,0,""
60062109,V0924096BEI2X,Vivo Serwa Tent Dress - Beige,Vivo Serwa Tent Dress,V0924096,Knee Length Dresses,Dresses,5900.0,0,1,0,""
60062106,V0924096BEIM,Vivo Serwa Tent Dress - Beige,Vivo Serwa Tent Dress,V0924096,Knee Length Dresses,Dresses,5900.0,0,1,0,""
60062872,V0924104DGRNS,Vivo Pelia Round Neck Dress - Dusty Green,Vivo Pelia Round Neck Dress,V0924104,Knee Length Dresses,Dresses,5900.0,0,1,0,""
60062882,V0925010DGRNS,Vivo Basic Crepe Bishop Sleeve Top - Dark Green,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60062894,V0925010LGRYL,Vivo Basic Crepe Bishop Sleeve Top - Light Grey,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60062346,V0925010LILM,Vivo Basic Crepe Bishop Sleeve Top - Lilac,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60062889,V0925010LMUSL,Vivo Basic Crepe Bishop Sleeve Top - Light Mustard,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60062877,V0925010MARS,Vivo Basic Crepe Bishop Sleeve Top - Maroon,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60064311,V0925010PR10L,Vivo Basic Crepe Bishop Sleeve Top - White / Blue Rozi Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60060284,V0925010PR3L,Vivo Basic Crepe Bishop Sleeve Top - Navy / Mustard Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60060291,V0925010PR42X,Vivo Basic Crepe Bishop Sleeve Top - Rust / Black Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60060288,V0925010PR4M,Vivo Basic Crepe Bishop Sleeve Top - Rust / Black Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60060299,V0925010PR6L,Vivo Basic Crepe Bishop Sleeve Top - Cream / Olive Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60060298,V0925010PR6M,Vivo Basic Crepe Bishop Sleeve Top - Cream / Olive Print,Vivo Basic Crepe Bishop Sleeve Top,V0925010,Fitted Tops,Tops,3500.0,0,1,0,""
60059773,V0925016DGRY1X/2X,Vivo Alma Drawstring Top - Dark Grey,Vivo Alma Drawstring Top,V0925016,Loose Tops,Tops,3500.0,0,1,0,""
60059771,V0925016DGRYXS/S,Vivo Alma Drawstring Top - Dark Grey,Vivo Alma Drawstring Top,V0925016,Loose Tops,Tops,3500.0,0,1,0,""
,Z1123052BLA1X,Zoya Party Cowl Bare Back Mini Dress - Black,Zoya Party Cowl Bare Back Mini Dress,Z1123052,Short & Mini Dresses,Dresses,0.0,0,1,0,""
60060141,V0925019BLAM,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered) - Black,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered),V0925019,Fitted Tops,Tops,3500.0,0,1,0,""
60066436,V0925019OFW2X,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered) - Off White,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered),V0925019,Fitted Tops,Tops,3700.0,0,1,0,""
60066434,V0925019OFWL,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered) - Off White,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered),V0925019,Fitted Tops,Tops,3700.0,0,1,0,""
60066433,V0925019OFWM,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered) - Off White,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered),V0925019,Fitted Tops,Tops,3700.0,0,2,0,""
60066432,V0925019OFWS,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered) - Off White,Vivo Sierra Long Sleeve Top in Chiffon (Double Layered),V0925019,Fitted Tops,Tops,3700.0,0.0,1,0,""
60061591,V0925024MAR1X,Vivo Talia Slim Pants - Maroon,Vivo Talia Slim Pants,V0925024,Full Length Pants,Bottoms,3900.0,0,1,0,""
60061926,V0925024NAV2X,Vivo Talia Slim Pants - Navy,Vivo Talia Slim Pants,V0925024,Full Length Pants,Bottoms,3900.0,0,1,0,""
60061670,V0925026BLA2X,Vivo Liora Shorts - Black,Vivo Liora Shorts,V0925026,Shorts & Skorts,Bottoms,2500.0,0,1,0,""
60061671,V0925026CHOCS,Vivo Liora Shorts - Chocolate,Vivo Liora Shorts,V0925026,Shorts & Skorts,Bottoms,2500.0,0.0,1,0,""
60062117,V0925026PR2L,Vivo Liora Shorts - Cream / Coral Ziza Print,Vivo Liora Shorts,V0925026,Shorts & Skorts,Bottoms,2500.0,0,1,0,""
60060848,V0925030BLAL,Vivo Anavi Runched Tank Top - Black,Vivo Anavi Runched Tank Top,V0925030,T-shirts & Tank Tops,Tops,2500.0,0,1,0,""
60061454,V0925031DMUS1X,Vivo Anavi Short Sleeve Top - Dark Mustard,Vivo Anavi Short Sleeve Top,V0925031,T-shirts & Tank Tops,Tops,2500.0,0,1,0,""
60061453,V0925031DMUSL,Vivo Anavi Short Sleeve Top - Dark Mustard,Vivo Anavi Short Sleeve Top,V0925031,T-shirts & Tank Tops,Tops,2500.0,0,2,0,""
60061458,V0925031DRED1X,Vivo Anavi Short Sleeve Top - Dark Red,Vivo Anavi Short Sleeve Top,V0925031,T-shirts & Tank Tops,Tops,2500.0,0,1,0,""
60061758,V0925054WHIL,Vivo Talia Maxi Slip Skirt in Satin - White,Vivo Talia Maxi Slip Skirt in Satin,V0925054,Maxi Skirts,Skirts,3900.0,0,1,0,""
60062203,V0925055PR4S,Vivo Talia Front Slit Maxi Top - White / Light Olive Alia Print,Vivo Talia Front Slit Maxi Top,V0925055,Fitted Tops,Tops,5200.0,0,1,0,""
60061976,V0925055RPINL,Vivo Talia Front Slit Maxi Top - Rose Pink,Vivo Talia Front Slit Maxi Top,V0925055,Fitted Tops,Tops,5200.0,0,1,0,""
60061975,V0925055RPINM,Vivo Talia Front Slit Maxi Top - Rose Pink,Vivo Talia Front Slit Maxi Top,V0925055,Fitted Tops,Tops,5200.0,0.0,1,0,""
60063470,V0925064HUNM,Vivo Studio Flared Pants In Ponte - Hunters,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,1,0,""
60066714,V0925064MUL1X,Vivo Studio Flared Pants In Ponte - Mulberry,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,2,0,""
60066712,V0925064MULM,Vivo Studio Flared Pants In Ponte - Mulberry,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,3,0,""
60066711,V0925064MULS,Vivo Studio Flared Pants In Ponte - Mulberry,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,2,0,""
60066710,V0925064MULXS,Vivo Studio Flared Pants In Ponte - Mulberry,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,1,0,""
60066703,V0925064NAV1X,Vivo Studio Flared Pants In Ponte - Navy,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,1,0,""
60066701,V0925064NAVM,Vivo Studio Flared Pants In Ponte - Navy,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,1,0,""
60066700,V0925064NAVS,Vivo Studio Flared Pants In Ponte - Navy,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,2,0,""
60066709,V0925064RUS1X,Vivo Studio Flared Pants In Ponte - Rust,Vivo Studio Flared Pants In Ponte,V0925064,Full Length Pants,Bottoms,4700.0,0,1,0,""
60062493,V0925065CHOM,Vivo Cotton 3/4 Sleeve Wrap Top - Chocolate,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,0,1,0,""
60062485,V0925065MUM,Vivo Cotton 3/4 Sleeve Wrap Top - Mulberry,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,0,1,0,""
60060471,V0925065PIN1X,Vivo Cotton 3/4 Sleeve Wrap Top - Pink,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,0,1,0,""
60060455,V0925065WHI1X,Vivo Cotton 3/4 Sleeve Wrap Top - White,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,0,2,0,""
60060453,V0925065WHIM,Vivo Cotton 3/4 Sleeve Wrap Top - White,Vivo Cotton 3/4 Sleeve Wrap Top,V0925065,Loose Tops,Tops,3900.0,0,3,0,""
60048311,V1019114BLK1X/2X,Vivo Basic Nandi High Slit Kimono - Black,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,4500.0,0,1,0,""
60036750,V1019114LPIN1X/2X,Vivo Basic Nandi High Slit Kimono - Light Pink,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,2750.0,0,1,0,""
60052856,V1019114PR41X/2X,Vivo Basic Nandi High Slit Kimono - Cream / Blue Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3550.0,0,1,0,""
60052855,V1019114PR4M/L,Vivo Basic Nandi High Slit Kimono - Cream / Blue Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3550.0,0,1,0,""
60052854,V1019114PR4XS/S,Vivo Basic Nandi High Slit Kimono - Cream / Blue Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3550.0,0,1,0,""
60052887,V1019114PR61X/2X,Vivo Basic Nandi High Slit Kimono - Cream / Pink Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3550.0,0,1,0,""
60052886,V1019114PR6M/L,Vivo Basic Nandi High Slit Kimono - Cream / Pink Print,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3550.0,0,1,0,""
60039058,V1019114TAUM/L,Vivo Basic Nandi High Slit Kimono - Taupe,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,2750.0,0,1,0,""
60048314,V1019114WHT1X/2X,Vivo Basic Nandi High Slit Kimono - White,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3150.0,0,1,0,""
60048313,V1019114WHTM/L,Vivo Basic Nandi High Slit Kimono - White,Vivo Basic Nandi High Slit Kimono,V1019114,Waterfalls & Kimonos,Outerwear,3150.0,0,1,0,""
60053046,V1020048PINKM,Vivo Basic 3/4 Sleeved Double Layered Bodysuit - Pink,Vivo Basic 3/4 Sleeved Double Layered Bodysuit,V1020048,Bodysuits,Tops,2750.0,0,1,0,""
60047874,V1021027MUSF,Vivo Lani Satin High Low Dress - Mustard,Vivo Lani Satin High Low Dress,V1021027,Knee Length Dresses,Dresses,3650.0,0,1,0,""
60048273,V1021138PINF,Vivo Lani Maxi Dress - Pink,Vivo Lani Maxi Dress,V1021138,Maxi Dresses,Dresses,4150.0,0,1,0,""
60055005,V1021138PR56F,Vivo Lani Maxi Dress - Pink Print,Vivo Lani Maxi Dress,V1021138,Maxi Dresses,Dresses,4150.0,0,1,0,""
60061355,V1021160PR5F,Vivo Lani Maxi Top - Rust / Black Ruvu Print,Vivo Lani Maxi Top,V1021160,Loose Tops,Tops,2750.0,0,1,0,""
60061356,V1021160PR6F,Vivo Lani Maxi Top - Olive / Green Ruvu Print,Vivo Lani Maxi Top,V1021160,Loose Tops,Tops,2750.0,0,1,0,""
60052122,V1023042BLAM,Vivo Ava 3/4 Sleeve Kimono - Black,Vivo Ava 3/4 Sleeve Kimono,V1023042,Waterfalls & Kimonos,Outerwear,3450.0,0,1,0,""
60052125,V1023042BUROM,Vivo Ava 3/4 Sleeve Kimono - Burnt Orange,Vivo Ava 3/4 Sleeve Kimono,V1023042,Waterfalls & Kimonos,Outerwear,3450.0,0,1,0,""
60051993,V1023042DARGS,Vivo Ava 3/4 Sleeve Kimono - Dark Green,Vivo Ava 3/4 Sleeve Kimono,V1023042,Waterfalls & Kimonos,Outerwear,3450.0,0,1,0,""
60052145,V1023042NAVS,Vivo Ava 3/4 Sleeve Kimono - Navy,Vivo Ava 3/4 Sleeve Kimono,V1023042,Waterfalls & Kimonos,Outerwear,3450.0,0,1,0,""
60052141,V1023042YELS,Vivo Ava 3/4 Sleeve Kimono - Yellow,Vivo Ava 3/4 Sleeve Kimono,V1023042,Waterfalls & Kimonos,Outerwear,1950.0,0,1,0,""
60026454,V1023097TANL,Vivo Amara Sleeveless High Low Top - Tan,Vivo Amara Sleeveless High Low Top,V1023097,Loose Tops,Tops,900.0,0,1,0,""
60046493,V1024002RBLUL,Vivo Merika Knee Length Wrap Dress - Royal Blue,Vivo Merika Knee Length Wrap Dress,V1024002,Knee Length Dresses,Dresses,2350.0,0,1,0,""
60047491,V1024029PR21X,Vivo Kelemi Ruffle Sleeve Top - Yellow / Green Lana Print,Vivo Kelemi Ruffle Sleeve Top,V1024029,Loose Tops,Tops,4550.0,0,1,0,""
60047489,V1024029PR2M,Vivo Kelemi Ruffle Sleeve Top - Yellow / Green Lana Print,Vivo Kelemi Ruffle Sleeve Top,V1024029,Loose Tops,Tops,4550.0,0,1,0,""
60047488,V1024029PR2S,Vivo Kelemi Ruffle Sleeve Top - Yellow / Green Lana Print,Vivo Kelemi Ruffle Sleeve Top,V1024029,Loose Tops,Tops,4550.0,0,1,0,""
60047917,V1024032PR11X,Vivo Beali Shorts - Tan / Navy Lea Print,Vivo Beali Shorts,V1024032,Shorts & Skorts,Bottoms,1850.0,0,1,0,""
60048504,V1024032PR1XS,Vivo Beali Shorts - Tan / Navy Lea Print,Vivo Beali Shorts,V1024032,Shorts & Skorts,Bottoms,1850.0,0.0,1,0,""
60047889,V1024037PR3F,Vivo Beali Sarong Skirt - Cream / Taupe Lea Print,Vivo Beali Sarong Skirt,V1024037,Midi & Capri Skirts,Skirts,1750.0,0,2,0,""
60048039,V1024043PR1L,Vivo Beali Two Way Wrap Top - Cream / Gold Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Midriff & Crop Tops,Tops,1350.0,0,1,0,""
60048036,V1024043PR21X,Vivo Beali Two Way Wrap Top - Cream / Chocolate Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Midriff & Crop Tops,Tops,1350.0,0,1,0,""
60048033,V1024043PR2S,Vivo Beali Two Way Wrap Top - Cream / Chocolate Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Midriff & Crop Tops,Tops,1350.0,0,1,0,""
60048044,V1024043PR31X,Vivo Beali Two Way Wrap Top - Cream / Taupe Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Midriff & Crop Tops,Tops,1550.0,0,1,0,""
60048507,V1024043PR3XS,Vivo Beali Two Way Wrap Top - Cream / Taupe Lea Print,Vivo Beali Two Way Wrap Top,V1024043,Midriff & Crop Tops,Tops,1550.0,0,1,0,""
60053975,V1024048DAOS,Vivo Merika Satin Wrap Top - Dark Orange,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,2450.0,0,1,0,""
60048750,V1024048LIM2X,Vivo Merika Satin Wrap Top - Lime,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,2450.0,0,1,0,""
60048748,V1024048LIML,Vivo Merika Satin Wrap Top - Lime,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,2450.0,0,1,0,""
60057879,V1024048MARS,Vivo Merika Satin Wrap Top - Maroon,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,2450.0,0,1,0,""
60053970,V1024048NAV1X,Vivo Merika Satin Wrap Top - Navy,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,3500.0,0,1,0,""
60057835,V1024048PR10S,Vivo Merika Satin Wrap Top - Yellow / Lilac Iya Print,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,2450.0,0,1,0,""
,Z1123052BLA2X,Zoya Party Cowl Bare Back Mini Dress - Black,Zoya Party Cowl Bare Back Mini Dress,Z1123052,Short & Mini Dresses,Dresses,0.0,0,1,0,""
60063898,V1024048PR13M,Vivo Merika Satin Wrap Top - Grey / Black Animal Print,Vivo Merika Satin Wrap Top,V1024048,Fitted Tops,Tops,3500.0,0,1,0,""
