brand,missing,product_name
"Vivo","name","Vivo Sleeveless Maxi Dress in Cotton - Dusty Pink / Burgundy Print"
"Vivo","name","Vivo Sleeveless Maxi Dress in Cotton - Mint / Green Print"
"Vivo","name","Vivo Sleeveless Maxi Dress in Cotton - Peach / Rust Print"
"Vivo","name","Vivo Sleeveless Maxi Dress in Cotton - Taupe / Olive Print"
"Vivo","name","Vivo Sleeveless Maxi Dress in Cotton - White / Black Print"
"Vivo","name","Vivo Slim Fit Pants in Crepe - Black"
"Vivo","name","Vivo Slim Fit Pants in Crepe - Dark Brown"
"Vivo","name","Vivo Slim Fit Pants in Crepe - Maroon"
"Vivo","name","Vivo Slim Fit Pants in Crepe - Navy"
"Vivo","name","Vivo Slim Fit Pants in Crepe - Rust"
"Vivo","name","Vivo Square Neck Camisole in Satin - Chocolate"
"Vivo","name","Vivo Square Neck Camisole in Satin - Dark Green"
"Vivo","name","Vivo Square Neck Camisole in Satin - Light Mustard"
"Vivo","name","Vivo Square Neck Camisole in Satin - Orange"
"Vivo","name","Vivo Straight Leg Pants in Satin - Beige"
"Vivo","name","Vivo Straight Leg Pants in Satin - Chocolate"
"Vivo","name","Vivo Straight Leg Pants in Satin - Dark Olive"
"Vivo","name","Vivo Straight Leg Pants in Satin - Rust"
"Vivo","name","Vivo Straight Pants in Scuba - Black"
"Vivo","name","Vivo Straight Pants in Scuba - Brown"
"Vivo","name","Vivo Straight Pants in Scuba - Dark Green"
"Vivo","name","Vivo Straight Pants in Scuba - Dark Olive"
"Vivo","name","Vivo Straight Pants in Scuba - Lilac"
"Vivo","name","Vivo Straight Pants in Scuba - Lime Green"
"Vivo","name","Vivo Straight Pants in Scuba - Mulberry"
"Vivo","name","Vivo Straight Pants in Scuba - Navy"
"Vivo","name","Vivo Straight Pants in Scuba - Red"
"Vivo","name","Vivo Studio A-Line Mini Dress in Ponte - Black"
"Vivo","name","Vivo Studio A-Line Mini Dress in Ponte - Dark Green"
"Vivo","name","Vivo Studio A-Line Mini Dress in Ponte - Mustard"
"Vivo","name","Vivo Studio A-Line Mini Dress in Ponte - Red"
"Vivo","name","Vivo Studio Bell Sleeve Tunic Top in Rib - Black"
"Vivo","name","Vivo Studio Bell Sleeve Tunic Top in Rib - Mustard"
"Vivo","name","Vivo Studio Bell Sleeve Tunic Top in Rib - Olive Green"
"Vivo","name","Vivo Studio Bell Sleeve Tunic Top in Rib - Taupe"
"Vivo","name","Vivo Studio Cowl Neck Maxi Dress in Satin - Black"
"Vivo","name","Vivo Studio Cowl Neck Maxi Dress in Satin - Dark Green"
"Vivo","name","Vivo Studio Cowl Neck Maxi Dress in Satin - Olive"
"Vivo","name","Vivo Studio Cowl Neck Maxi Dress in Satin - Purple"
"Vivo","name","Vivo Studio Cowl Neck Maxi Dress in Satin - Red"
"Vivo","name","Vivo Studio Flared Pants in Rib - Black"
"Vivo","name","Vivo Studio Flared Pants in Rib - Mustard"
"Vivo","name","Vivo Studio Flared Pants in Rib - Olive Green"
"Vivo","name","Vivo Studio Flared Pants in Rib - Taupe"
"Vivo","name","Vivo Sweatshirt in Scuba - Black"
"Vivo","name","Vivo Sweatshirt in Scuba - Brown"
"Vivo","name","Vivo Sweatshirt in Scuba - Dark Green"
"Vivo","name","Vivo Sweatshirt in Scuba - Dark Olive"
"Vivo","name","Vivo Sweatshirt in Scuba - Lilac"
"Vivo","name","Vivo Sweatshirt in Scuba - Lime Green"
"Vivo","name","Vivo Sweatshirt in Scuba - Mulberry"
"Vivo","name","Vivo Sweatshirt in Scuba - Navy"
"Vivo","name","Vivo Sweatshirt in Scuba - Red"
"Vivo","name","Vivo Talia Kimono - Cream / Rust Print"
"Vivo","name","Vivo Talia Kimono - Olive / Hunters Green Print"
"Vivo","name","Vivo Tanda V-Neck Top in Stretch Rib - Black"
"Vivo","name","Vivo Tanda V-Neck Top in Stretch Rib - Mulberry"
"Vivo","name","Vivo Tanda V-Neck Top in Stretch Rib - Off White"
"Vivo","name","Vivo Tanda V-Neck Top in Stretch Rib - Olive"
"Vivo","name","Vivo Tatili Pinstripe Pants in Crepe - Dark Purple"
"Vivo","name","Vivo Tatili Pinstripe Pants in Crepe - Dark Red"
"Vivo","name","Vivo Tatili Pinstripe Pants in Crepe - Dark Teal"
"Vivo","name","Vivo Tatili Pinstripe Pants in Crepe - Mustard"
"Vivo","name","Vivo Tie Kimono in Sweater - Chocolate"
"Vivo","name","Vivo Tie Kimono in Sweater - Mustard"
"Vivo","name","Vivo Tie Kimono in Sweater - Taupe"
"Vivo","name","Vivo Tie Kimono in Sweater - Teal"
"Vivo","name","Vivo Tie Top in Jersey - Black"
"Vivo","name","Vivo Tie Top in Jersey - Olive"
"Vivo","name","Vivo Tie Top in Jersey - Rust"
"Vivo","name","Vivo Tie Top in Jersey - White"
"Vivo","name","Vivo Tie Waist Kimono Maxi Dress in Textured Crepe - Black"
"Vivo","name","Vivo Tie Waist Kimono Maxi Dress in Textured Crepe - Maroon"
"Vivo","name","Vivo Tie Waist Kimono Maxi Dress in Textured Crepe - Olive"
"Vivo","name","Vivo Tie Waist Kimono Maxi Dress in Textured Crepe - White"
"Vivo","name","Vivo Tops - Sample 1"
"Vivo","name","Vivo Tops - Sample 10"
"Vivo","name","Vivo Tops - Sample 11"
"Vivo","name","Vivo Tops - Sample 12"
"Vivo","name","Vivo Tops - Sample 14"
"Vivo","name","Vivo Tops - Sample 15"
"Vivo","name","Vivo Tops - Sample 3"
"Vivo","name","Vivo Tops - Sample 4"
"Vivo","name","Vivo Tops - Sample 5"
"Vivo","name","Vivo Tops - Sample 6"
"Vivo","name","Vivo Tops - Sample 7"
"Vivo","name","Vivo Tops - Sample 8"
"Vivo","name","Vivo Tops - Sample 9"
"Vivo","name","Vivo Wide Leg Pants in Textured Crepe - White "
"Vivo","name","Vivo Wide Top in Chiffon - Chocolate"
"Vivo","name","Vivo Wide Top in Chiffon - Hunters"
"Vivo","name","Vivo Wide Top in Chiffon - Light Blue / Navy Arah Print"
"Vivo","name","Vivo Wide Top in Chiffon - Lime Green"
"Vivo","name","Vivo Wide Top in Chiffon - Mustard"
"Vivo","name","Vivo Wide Top in Chiffon - Orange / Black Arah Print"
"Vivo","name","Vivo Wide Top in Chiffon - Rust"
"Vivo","name","Vivo Wide Top in Chiffon - White / Chocolate Arah Print"
"Vivo","name","Vivo Wrap Top in Cotton - Black / White Print"
"Vivo","name","Vivo Wrap Top in Cotton - Olive / Black Print"
"Vivo","name","Vivo Wrap Top in Cotton - Pink / Green Print"
"Vivo","name","Vivo Wrap Top in Crepe - Black"
"Vivo","name","Vivo Wrap Top in Crepe - Dark Mustard"
"Vivo","name","Vivo Wrap Top in Crepe - Dark Orange"
"Vivo","name","Vivo Wrap Top in Crepe - White"
"Vivo","name","Vivo Zena Shirred Waist Knee Length Dress in Crepe - Beige / Black Loiya Print "
"Vivo","name","Vivo Zena Shirred Waist Knee Length Dress in Crepe - Black"
"Vivo","name","Vivo Zena Shirred Waist Knee Length Dress in Crepe - Mint / Black Loiya Print"
"Zoya","name","Zoya Brave Drape T-Shirt - Pink"
"Zoya","name","Zoya Jumpsuit - Sample 2"
"Zoya","name","Zoya Shani Sarong Wrap - Sample"
"Zoya","name","Zoya Sleeveless Jackets & Coats - Sample 1"
"Zoya","name","Zoya shopping bags"
