style_number,style_name,odoo_product_name,sku,barcode,active_in_odoo,match_method
Z1124121,Safari Chui Placket Top,Safari Chui Placket Top - Marara Print,S1024011PR1XS,60048189,True,style_name
Z1124121,Safari Chui Placket Top,Safari Chui Placket Top - Marara Print,S1024011PR11X,60047531,True,style_name
Z1124121,Safari Chui Placket Top,Safari Chui Placket Top - Marara Print,S1024011PR1L,60047530,True,style_name
Z1124121,Safari Chui Placket Top,Safari Chui Placket Top - Marara Print,S1024011PR1S,60047528,True,style_name
Z1124121,Safari Chui Placket Top,Safari Chui Placket Top - Marara Print,S1024011PR1M,60047529,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Black,S0623035BLAXL,60019548,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Black,S0623035BLAL,60019547,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Black,S0623035BLAS,60019545,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Black,S0623035BLAM,60019546,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Gold,S0623035GOL1X,60032702,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Gold,S0623035GOLL,60032701,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Light Navy,S0623035LINA1X,60046370,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Light Navy,S0623035LINAL,60046369,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Light Navy,S0623035LINAS,60046367,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Light Navy,S0623035LINAM,60046368,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Olive Green,S0623035OGRE1X,60032710,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Olive Green,S0623035OGREL,60032709,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Olive Green,S0623035OGRES,60032707,True,style_name
V0922019,Safari Hawi Cargo Pants,Safari Hawi Cargo Pants - Olive Green,S0623035OGREM,60032708,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLAXL,60019592,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLAL,60019591,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLAS,60019589,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLAM,60019590,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLA2X,60046539,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLA3X,60046540,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Black,S0423069BLA4X,60046541,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE1X,60045808,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHEL,60045807,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHES,60045805,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHEM,60045806,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE2X,60046542,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE3X,60046543,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Cherry,S0423069CHE4X,60046544,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Mustard,S0423069MUSXL,60024015,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Mustard,S0423069MUSL,60024014,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Mustard,S0423069MUSS,60024012,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Mustard,S0423069MUSM,60024013,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Navy Blue,S0423069NABXL,60024019,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Navy Blue,S0423069NABL,60024018,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Navy Blue,S0423069NABS,60024016,True,style_name
S0423069,Safari Hawi Peplum Bishop Sleeve Wrap Coat,Safari Hawi Peplum Bishop Sleeve Wrap Coat - Navy Blue,S0423069NABM,60024017,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR21X,60031507,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2L,60031506,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2S,60031504,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2M,60031505,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2L/1X,60032397,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2S/M,60032396,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR21X,60031507,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2L,60031506,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2S,60031504,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2M,60031505,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2L/1X,60032397,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Dark Green Kiki Print,S0124008PR2S/M,60032396,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR11X,60031503,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1L,60031502,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1S,60031500,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1M,60031501,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1L/1X,60032399,True,style_name
Z0722035,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1S/M,60032398,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR11X,60031503,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1L,60031502,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1S,60031500,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1M,60031501,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1L/1X,60032399,True,style_name
S0124008,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top,Safari Haya 0ne Shoulder Asymmetrical Side Tie Top - Gold Kiki print,S0124008PR1S/M,60032398,True,style_name
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLKXS,60021855,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLK1X,60021859,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLKL,60021858,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLKS,60021856,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLKM,60021857,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLK2X,60021860,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLK3X,60021861,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Black,VE0002BLK4X,60021862,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MULXS,60021871,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MUL1X,60021875,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MULL,60021874,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MULS,60021872,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MULM,60021873,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MUL2X,60021876,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MUL3X,60021877,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Mulberry,VE0002MUL4X,60021878,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEAXS,60021879,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEA1X,60021883,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEAL,60021882,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEAS,60021880,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEAM,60021881,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEA2X,60021884,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEA3X,60021885,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - Teal,VE0002TEA4X,60021886,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHIXS,60021863,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHI1X,60021867,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHIL,60021866,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHIS,60021864,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHIM,60021865,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHI2X,60021868,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHI3X,60021869,True,style_number
VE0002,Safari Haya Drop Shoulder Side Tie Top,Vivo Essentials Biker Shorts - White,VE0002WHI4X,60021870,True,style_number
S0124009,Safari Haya High Low Dress,Safari Haya High Low Dress - Dark Maroon Koi Print,S0124009PR21X,60033233,True,style_name
S0124009,Safari Haya High Low Dress,Safari Haya High Low Dress - Dark Maroon Koi Print,S0124009PR2L,60033232,True,style_name
S0124009,Safari Haya High Low Dress,Safari Haya High Low Dress - Dark Maroon Koi Print,S0124009PR2S,60033230,True,style_name
S0124009,Safari Haya High Low Dress,Safari Haya High Low Dress - Dark Maroon Koi Print,S0124009PR2M,60033231,True,style_name
V0625024,Safari Haya Off Shoulder Maxi Dress,Safari Haya Off Shoulder Maxi Dress - Fown Koko Print,S0124011PR11X,60031721,True,style_name
V0625024,Safari Haya Off Shoulder Maxi Dress,Safari Haya Off Shoulder Maxi Dress - Fown Koko Print,S0124011PR1L,60031720,True,style_name
V0625024,Safari Haya Off Shoulder Maxi Dress,Safari Haya Off Shoulder Maxi Dress - Fown Koko Print,S0124011PR1S,60031718,True,style_name
V0625024,Safari Haya Off Shoulder Maxi Dress,Safari Haya Off Shoulder Maxi Dress - Fown Koko Print,S0124011PR1M,60031719,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Green Kiki Print,S0124010PR21X,60031627,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Green Kiki Print,S0124010PR2L,60031626,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Green Kiki Print,S0124010PR2S,60031624,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Green Kiki Print,S0124010PR2M,60031625,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Maroon Koi Print,S0124010PR1M,60031621,True,style_name
Z1024054,Safari Haya Strappy Tie Back Maxi Dress,Safari Haya Strappy Tie Back Maxi Dress - Dark Maroon Koi Print,S0124010PR1S,60031620,True,style_name
S0421099,Safari Huru 3/4 Sleeved Loose Top,Safari Huru 3/4 Sleeved Loose Top - Black,S0421099BLAL/XL,50005879,True,style_name
S0421099,Safari Huru 3/4 Sleeved Loose Top,Safari Huru 3/4 Sleeved Loose Top - Black,S0421099BLAS/M,50005878,True,style_name
S0421099,Safari Huru 3/4 Sleeved Loose Top,Safari Huru 3/4 Sleeved Loose Top - Navy Blue,S0421099NABL/XL,50006921,True,style_name
S0421099,Safari Huru 3/4 Sleeved Loose Top,Safari Huru 3/4 Sleeved Loose Top - Navy Blue,S0421099NABS/M,50006920,True,style_name
V0324028,Safari Huru Halter Sleeveless High Low Dress,Vivo Amai Asymmetrical Cape Top in Chiffon - Beige / Brown Iwa Print,V0324028PR5F,60065184,True,style_number
V0324028,Safari Huru Halter Sleeveless High Low Dress,Vivo Amai Asymmetrical Cape Top in Chiffon - Dark Tan / Brown Iwa Print,V0324028PR4F,60065183,True,style_number
V0324028,Safari Huru Halter Sleeveless High Low Dress,Vivo Amai Asymmetrical Cape Top in Chiffon - Light Blue / Brown Iwa Print ,V0324028PR6F,60065185,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts -  Mila Print,S0925046PR112X,60061128,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade A,S0925046PR4L,60060955,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade A,S0925046PR41X,60060956,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade A,S0925046PR4M,60060954,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade A,S0925046PR4S,60060953,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade C,S0925046PR51X,60060960,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade C,S0925046PR5M,60060958,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade C,S0925046PR5L,60060959,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Black Brown Shade C,S0925046PR5S,60060957,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dafi Print,S0925046PR91X,60060976,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dafi Print,S0925046PR9M,60060974,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dafi Print,S0925046PR9L,60060975,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dafi Print,S0925046PR9S,60060973,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dark Navy Asili Print,S0925046PR31X,60060952,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dark Navy Asili Print,S0925046PR3M,60060950,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dark Navy Asili Print,S0925046PR3L,60060951,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Dark Navy Asili Print,S0925046PR3S,60060949,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Jiri Print,S0925046PR61X,60060964,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Jiri Print,S0925046PR6M,60060962,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Jiri Print,S0925046PR6L,60060963,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Jiri Print,S0925046PR6S,60060961,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Laka Print,S0925046PR71X,60060968,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Laka Print,S0925046PR7M,60060966,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Laka Print,S0925046PR7L,60060967,True,style_number
S0925046,Safari Kamari Capri Cargo Pants,Safari Tafari Shorts - Laka Print,S0925046PR7S,60060965,True,style_number
